"","loc","lon","lat"
"1826","Illiopolis , IL",-89.2420291,39.8536535
"1827","Washington County , MN",-92.8577105,44.8896877
"1828","Green Village , NJ",-74.4401567,40.7406965
"1829","Fayetteville , TN",-86.5705508,35.1520266
"1830","Fountain Valley , CA",-117.9544069,33.7090212
"1831","Prague , OK",-96.6850174,35.4867368
"1832","Uniontown , KS",-94.9752495,37.8472619
"1833","Hays , KS",-99.3267702,38.8791783
"1834","North Olmsted , OH",-81.9234726,41.4156025
"1835","Prescott , AZ",-112.4685025,34.5400242
"1836","Harrison , NJ",-74.1562551,40.7464901
"1837","Le Sueur , MN",-93.9113634,44.4598517
"1838","Marysville , CA",-121.5913547,39.1457253
"1839","Webster , MA",-71.8800628,42.050091
"1840","Burton , GA",-83.5536523,34.8310748
"1841","Compton , CA",-118.2200712,33.8958492
"1842","Springfield , KY",-85.2221819,37.6853413
"1843","Princeton , MO",-93.5804988,40.4008426
"1844","Massena , NY",-74.891865,44.9281049
"1845","Seaford , DE",-75.6110381,38.6412256
"1846","Gaston , GA",-81.1429713,35.26778
"1847","Fort Bragg , CA",-123.8052935,39.445723
"1848","Coffeyville , KS",-95.6163665,37.0373005
"1849","New Galilee , PA",-80.3995096,40.8356188
"1850","Cahokia , IL",-90.1901113,38.5708849
"1851","Trumbauersville , PA",-75.3782339,40.4106569
"1852","Caldwell , TX",-96.6930303,30.5313152
"1853","Milton , MA",-71.0661653,42.2495321
"1854","Junction City , KS",-96.8313978,39.0286093
"1855","Plains , PA",-75.8501955,41.2753589
"1856","Clare , MI",-84.7686281,43.8194703
"1857","Murray City , OH",-82.1634804,39.5114587
"1858","Sikeston , MO",-89.5878579,36.876719
"1859","Metairie , LA",-90.1528519,29.9840922
"1860","Kaneohe , HI",-157.7973653,21.3996475
"1861","Bastrop , LA",-91.8723497,32.7562463
"1862","Tyaskin , MD",-75.8735437,38.3220653
"1863","Renner , TX",-96.7741666,32.9903999
"1864","Kensett , AR",-91.6676357,35.2317522
"1865","Deland , FL",-81.3031179,29.028318
"1866","Tracy , MO",-94.7930167,39.3769437
"1867","New Summerfield , TX",-95.0938322,31.9807226
"1868","Emmaus , PA",-75.4968502,40.5395421
"1869","Wymore , NE",-96.6625231,40.1222236
"1870","Crawfordsville , IN",-86.8744516,40.0411536
"1871","Crystal City , MO",-90.3851637,38.2190704
"1872","Leoti , KS",-101.3587713,38.479741
"1873","Mathews , VA",-76.3206618,37.437006
"1874","Pomeroy , OH",-82.033752,39.0275781
"1875","Normal , IL",-88.9906312,40.5142026
"1876","Albert Lea , MN",-93.3686555,43.6478006
"1877","Centralia , IL",-89.1316944,38.5285169
"1878","Malden , MA",-71.066163,42.4250964
"1879","Lincoln , MO",-93.3346497,38.3908555
"1880","Winthrop , MA",-70.9862693,42.374776
"1881","Elkader , IA",-91.4054159,42.8538739
"1882","Monroe , VA",-79.1278031,37.5020857
"1883","Bellevue , ID",-114.2605999,43.4635179
"1884","Ontonagon , MI",-89.3140302,46.8710525
"1885","Muskegon , MI",-86.2483921,43.2341813
"1886","Durant , OK",-96.3971233,33.9924186
"1887","Camden , SC",-80.6070237,34.2465393
"1888","Clyde , KS",-97.3989229,39.5911106
"1889","Springtown , TX",-97.6836384,32.9659566
"1890","Bolivar , TN",-88.9878389,35.2561937
"1891","Neath , PA",-76.1356312,41.8735156
"1892","Northfield , VT",-72.656747,44.151202
"1893","Onalaska , WI",-91.2351393,43.8844092
"1894","Oshkosh , WI",-88.5426136,44.0247062
"1895","Springfield , OH",-83.8088171,39.9242266
"1896","Raynham , MA",-71.0731162,41.9487077
"1897","Morton , MS",-89.6545171,32.3537557
"1898","Bidwell , OH",-82.2990401,38.9186892
"1899","Olivia , MN",-94.9956593,44.7764314
"1900","Hampton , NY",-73.2528644,43.5238461
"1901","Allen , MI",-84.7677394,41.9569915
"1902","Tamaroa , IL",-89.2300807,38.137828
"1903","Athens , TX",-95.8555207,32.2048735
"1904","Maywood , IL",-87.8431155,41.8791979
"1905","Epping , NH",-71.0735476,43.0534843
"1906","Lock Haven , PA",-77.4469263,41.1370133
"1907","West Troy , NY",-73.7012299,42.7300783
"1908","Athens , PA",-76.5179991,41.9572965
"1909","Westchester County , NY",-73.7948516,41.1220194
"1910","San Dimas , CA",-117.8067257,34.1066756
"1911","Lone Oak , TX",-95.9402451,32.9967846
"1912","Fort Wayne , IN",-85.1393513,41.079273
"1913","Lyons , NY",-76.9902456,43.0642305
"1914","Darlington , WI",-90.1176258,42.6830566
"1915","Brentwood , NY",-73.2462273,40.7812093
"1916","Andover , NY",-77.7955509,42.1564581
"1917","Covington , TX",-97.2580677,32.1784832
"1918","Thayer , WV",-81.0309302,37.9012255
"1919","Boston , PA",-79.8231024,40.3120141
"1920","Jellico , TN",-84.1268741,36.5878591
"1921","Cedartown , GA",-85.2565823,34.0112715
"1922","Carrboro , NC",-79.0752895,35.9101438
"1923","Tifton , GA",-83.5084973,31.4504629
"1924","Logan , UT",-111.8338359,41.7369803
"1925","Ogden , UT",-111.9738304,41.223
"1926","Neola , IA",-95.6155615,41.4488816
"1927","Glasgow , KY",-85.9119215,36.9958839
"1928","McLoud , OK",-97.0914163,35.4358996
"1929","Havre , MT",-109.6840887,48.549999
"1930","Caseyville , IL",-90.0256606,38.6367162
"1931","Clay Center , KS",-97.1247428,39.3769407
"1932","Kenton , KY",-84.564147,38.9863872
"1933","McKinney , TX",-96.6389342,33.1983388
"1934","Old Monroe , MO",-90.7467924,38.9317176
"1935","Congers , NY",-73.9454159,41.150651
"1936","Ellinwood , KS",-98.5809106,38.3555675
"1937","Hahira , GA",-83.3726575,30.9913064
"1938","Ames , IA",-93.6319131,42.0307812
"1939","Hilton Head Island , SC",-80.752608,32.216316
"1940","Browerville , MN",-94.8658555,46.0857974
"1941","North Abington , MA",-70.9499727,42.1293049
"1942","Moosup , CT",-71.8809054,41.7128767
"1943","Archbold , OH",-84.307172,41.5214401
"1944","La Plata , MD",-76.9752514,38.5292877
"1945","Grants Pass , OR",-123.3283925,42.4390069
"1946","St. Johnsbury , VT",-72.0151184,44.4192627
"1947","Aberdeen , SD",-98.4864829,45.4646985
"1948","National City , CA",-117.0991967,32.6781085
"1949","Graham , NC",-79.4005756,36.0690258
"1950","Assumption , IL",-89.0489712,39.5203188
"1951","Marysville , KS",-96.647242,39.8411129
"1952","Helvetia , PA",-78.7739196,41.0478397
"1953","Radersburg , MT",-111.6319188,46.1957622
"1954","Clarksdale , MS",-90.5709323,34.2001086
"1955","Vinson , OK",-99.8598231,34.900612
"1956","Brattleboro , VT",-72.5578678,42.8509152
"1957","Homestead , FL",-80.4775569,25.4687224
"1958","Clifton , TX",-97.5766862,31.7823798
"1959","Glen Lyon , PA",-76.0746487,41.1750827
"1960","Graniteville , SC",-81.8081622,33.5633311
"1961","Saltsburg , PA",-79.4514298,40.4864553
"1962","Coalton , OH",-82.6112746,39.1136826
"1963","Clayton , NC",-78.4563914,35.650711
"1964","Burlington , IA",-91.1128901,40.8076529
"1965","Ferndale , CA",-124.2639441,40.5762406
"1966","Atlanta , IL",-89.2334236,40.2594846
"1967","Piketon , OH",-83.0143443,39.0681252
"1968","Phillipsburg , PA",-78.2205688,40.8964465
"1969","Palmer , MA",-72.3286869,42.1584103
"1970","Fort Stewart , GA",-81.6089873,31.8690667
"1971","Farmington , NM",-108.2186856,36.7280583
"1972","Monkton , VT",-73.1253991,44.2200554
"1973","Lamar , MO",-94.2766148,37.4950478
"1974","Cazenovia , WI",-90.1962379,43.5230345
"1975","New Oxford , PA",-77.0558143,39.8637086
"1976","Yosemite , KY",-84.8244,37.3466825
"1977","Chester , SC",-81.2142561,34.7048613
"1978","Douglass , KS",-97.0128147,37.5194642
"1979","West Springfield , MA",-72.6203675,42.1070383
"1980","Sayreville , NJ",-74.360846,40.4594021
"1981","Lee , MA",-73.2481951,42.3042151
"1982","Evergreen Park , IL",-87.7017175,41.7205889
"1983","Lisbon , IL",-88.482293,41.4814196
"1984","Morgan City , LA",-91.20677,29.6993748
"1985","Lincoln Park , MI",-83.1785361,42.2505943
"1986","Palmyra , NY",-77.2333154,43.0639521
"1987","Seymour , IN",-85.8902547,38.9592201
"1988","Kings Mountain , NC",-81.3411942,35.2451342
"1989","Brookville , PA",-79.0830924,41.1611746
"1990","Marietta , GA",-84.5499327,33.952602
"1991","Jonestown , MS",-90.4556535,34.3195524
"1992","Reidsville , GA",-82.1178978,32.0868611
"1993","Allen , OK",-96.4125075,34.8789766
"1994","Lancaster County , PA",-76.1783739,40.0466571
"1995","Kennedy , NY",-79.1019877,42.1572816
"1996","Yorktown , TX",-97.5027719,28.9810888
"1997","Sanford , FL",-81.269453,28.8028612
"1998","Mason City , IA",-93.2010367,43.1535728
"1999","Stirling , IL",-89.6962194,41.788642
"2000","Bryantown , MD",-76.8421578,38.5555285
"2001","Jesup , GA",-81.8853924,31.6074365
"2002","Ontario , OR",-116.9629378,44.0265525
"2003","Lewistown , PA",-77.571382,40.5992395
"2004","Koleen , IN",-86.8288928,38.9714359
"2005","Paris , KY",-84.2529869,38.2097987
"2006","Hopewell , PA",-80.2655846,40.5779972
"2007","Red Jacket , WV",-82.1401323,37.6484379
"2008","Holstein , IA",-95.545003,42.4891531
"2009","Elmwood Place , OH",-84.4879985,39.1872809
"2010","Banner , MS",-89.3847989,34.0887211
"2011","Fort Lewis , WA",-122.4857321,47.1342432
"2012","Goshen , NY",-74.3243191,41.4020382
"2013","Brewster , NY",-73.6170721,41.3973163
"2014","Mount Ida , AR",-93.6340814,34.5567637
"2015","Woodbury County , IA",-95.9832577,42.3166158
"2016","Augusta , NY",-75.5012871,42.9747916
"2017","Derby , CT",-73.0889973,41.3206523
"2018","Evart , MI",-85.2580971,43.9005752
"2019","Silver Creek , NY",-79.1667066,42.5442251
"2020","Beecher , IL",-87.6214286,41.34059
"2021","Dade City , FL",-82.1959178,28.3647248
"2022","Oldenburg , TX",-96.767944,29.974319
"2023","Rhinelander , WI",-89.4120753,45.6366228
"2024","Perkasie , PA",-75.292676,40.372048
"2025","St. Cloud , MN",-94.1632404,45.5579451
"2026","Lamar , CO",-102.6207496,38.0872307
"2027","Lebanon , KY",-85.2527381,37.5697868
"2028","Marion County , SC",-79.3352899,34.0879705
"2029","Pocatello , ID",-112.4506191,42.8621042
"2030","Atchison , KS",-95.1216356,39.5630521
"2031","Pardeeville , WI",-89.3001174,43.5377608
"2032","Pasadena , TX",-95.2091006,29.6910625
"2033","Fayette City , PA",-79.840601,40.1003509
"2034","Sapulpa , OK",-96.1141664,35.9987007
"2035","Ola , AR",-93.2232345,35.0323119
"2036","Madras , OR",-121.1294872,44.6334544
"2037","Lusk , WY",-104.4521747,42.7624668
"2038","Gordo , AL",-87.9027962,33.3201178
"2039","Penns Grove , NJ",-75.4679734,39.7295581
"2040","Campbellstown , OH",-84.760257,39.7877962
"2041","North Girard , PA",-80.3181193,42.0003337
"2042","The Dalles , OR",-121.1786823,45.5945645
"2043","El Monte , CA",-118.0275667,34.0686206
"2044","Columbia , TN",-87.0352831,35.6150716
"2045","Stow , ME",-70.9850708,44.160623
"2046","Centre Hall , PA",-77.6861093,40.8475635
"2047","Acorn , MO",-89.7706381,36.0884042
"2048","Corbin , KY",-84.0968761,36.9486986
"2049","Glenola , NC",-79.9147586,35.8729141
"2050","Fredonia , OH",-82.5172308,40.1526312
"2051","Montrose , CO",-107.8761738,38.4783198
"2052","Redondo Beach , CA",-118.3884078,33.8491816
"2053","Ironton , OH",-82.6829406,38.5367471
"2054","Mineral Point , WI",-90.1798473,42.859997
"2055","Glidden , IA",-94.72887,42.0569297
"2056","Washington , PA",-80.2461714,40.17396
"2057","Tinley Park , IL",-87.7932939,41.5731442
"2058","Appleton , WI",-88.4153847,44.2619309
"2059","Zion , IL",-87.8328505,42.4461322
"2060","Du Bois , ID",-112.2308197,44.1762984
"2061","Vineland , NJ",-75.0259637,39.4863773
"2062","Jamestown , ND",-98.7084357,46.9105438
"2063","Forney , TX",-96.4719312,32.7481845
"2064","Salem , NJ",-75.4671423,39.5717796
"2065","Grand Ridge , IL",-88.8314652,41.2369791
"2066","Lakewood , NJ",-74.2097014,40.082129
"2067","Stirling , NJ",-74.4945385,40.6713311
"2068","Hayward , CA",-122.0809964,37.6687665
"2069","Greenville , MS",-91.0377029,33.399661
"2070","Laguna Beach , CA",-117.7853568,33.5427189
"2071","Spring Grove , IL",-88.2364775,42.4436308
"2072","Servia , IN",-85.7405401,40.9567114
"2073","Quinlan , TX",-96.1355295,32.9103998
"2074","Kenly , NC",-78.124809,35.5960854
"2075","Elvins , MO",-90.5331675,37.8357676
"2076","Reidsville , NC",-79.6644747,36.3548586
"2077","Quanah , TX",-99.7403718,34.297855
"2078","Arlington , VT",-73.1539734,43.0747858
"2079","Glendale , AZ",-112.1859866,33.5386523
"2080","Dublin , GA",-82.903754,32.5404447
"2081","Kirkland , WA",-122.2059833,47.6768927
"2082","Olympia , WA",-122.9006951,47.0378741
"2083","Austell , GA",-84.6343783,33.8126059
"2084","New Hampshire , OH",-83.9528232,40.5561149
"2085","Hoagland , OH",-83.682655,39.2044621
"2086","Lewisburg , TN",-86.7888887,35.4492404
"2087","Paullina , IA",-95.6880657,42.9791479
"2088","Weedsport , NY",-76.5627197,43.048677
"2089","Cascade , IA",-91.0148618,42.2986159
"2090","Clinton , MI",-83.9716095,42.0719866
"2091","Stephentown , NY",-73.3739973,42.5486929
"2092","Pottersville , NJ",-74.7245623,40.7177283
"2093","Milford , MA",-71.5163049,42.1398577
"2094","Holgate , OH",-84.133,41.2489374
"2095","Marmaduke , AR",-90.3831586,36.1870095
"2096","Deansboro , NY",-75.4285054,42.9950695
"2097","Kenton , TN",-89.0122879,36.2022892
"2098","Orangeburg , SC",-80.8556476,33.4918203
"2099","Louisa , KY",-82.6032119,38.1142544
"2100","South Orange , NJ",-74.2609903,40.7489277
"2101","Whippany , NJ",-74.4022355,40.8254055
"2102","Elkins , WV",-79.8467349,38.9259397
"2103","Patapsco , MD",-76.6877471,39.2137185
"2104","Cordell , OK",-98.9876227,35.291271
"2105","Watsontown , PA",-76.8638522,41.0845277
"2106","Conyers , GA",-84.0176904,33.6676103
"2107","Granville , TN",-85.7954218,36.2712198
"2108","Pembroke Pines , FL",-80.2962555,26.007765
"2109","Paris Hill , ME",-70.4975597,44.2647916
"2110","Johnson City , NY",-75.9588092,42.1156308
"2111","Oakdale , MA",-71.7935699,42.3903697
"2112","Monmouth Beach , NJ",-73.9815262,40.3303883
"2113","Leapwood , TN",-88.4561547,35.3059129
"2114","Waverly , NY",-76.5271659,42.0103519
"2115","Verplanck , NY",-73.9598618,41.2528717
"2116","Dallas , OR",-123.3170472,44.9192844
"2117","Bamberg , SC",-81.0348202,33.2971012
"2118","Beatrice , NE",-96.7466913,40.2659269
"2119","Sheridan , AR",-92.4012654,34.3070406
"2120","Marion , KS",-97.017245,38.3483493
"2121","North Eaton , OH",-81.9812515,41.3133839
"2122","Everly , IA",-95.3280572,43.1616378
"2123","Bairdford , PA",-79.8814421,40.6311778
"2124","Carbondale , PA",-75.5018508,41.5736935
"2125","Columbus , IN",-85.9213796,39.2014404
"2126","Bellevue , IA",-90.4257531,42.2588936
"2127","Kailua , HI",-157.7394444,21.4022222
"2128","Van Meter , IA",-93.9543949,41.5333223
"2129","Adrian , MI",-84.0371659,41.8975471
"2130","Texarkana , AR",-94.0376881,33.4417915
"2131","Martin , MI",-85.6416846,42.5369783
"2132","Wendel , PA",-79.686432,40.2956253
"2133","Montclair , NJ",-74.2090053,40.8259007
"2134","Meridian , MI",-84.4150644,42.7265389
"2135","Ellsworth , IN",-86.7183252,38.4278332
"2136","Wilmington , CA",-118.2643567,33.7857948
"2137","West Quincy , MA",-71.0328269,42.252877
"2138","Shaw , MS",-90.7737075,33.6017815
"2139","Hudson , NY",-73.790959,42.2528649
"2140","Windham , NH",-71.304229,42.8006441
"2141","Alma , MO",-93.5455368,39.0950737
"2142","Concord , NC",-80.579511,35.4087517
"2143","Fort Dodge , IA",-94.1680158,42.4974694
"2144","Harrisburg , IL",-88.540607,37.7383812
"2145","Boise , ID",-116.2023137,43.6150186
"2146","Enfield , NH",-72.143983,43.640644
"2147","Shiner , TX",-97.1705425,29.4291304
"2148","Donora , PA",-79.8575467,40.1734049
"2149","Darby , PA",-75.2590721,39.9184461
"2150","Cheraw , SC",-79.8833971,34.6976564
"2151","Ennis , TX",-96.6252679,32.3293111
"2152","Union City , TN",-89.0570096,36.4242303
"2153","Lafayette , AL",-85.4011588,32.899776
"2154","Buffalo , AL",-85.4018929,32.9462361
"2155","Medina , NY",-78.3869685,43.2200583
"2156","Carlock , SD",-99.4348289,43.0819457
"2157","Haverhill , MA",-71.0772796,42.7762015
"2158","Boxford , MA",-70.996726,42.6611604
"2159","Pottsboro , TX",-96.6694402,33.759271
"2160","Frostburg , MD",-78.928357,39.6581424
"2161","Babylon , NY",-73.3256753,40.6956552
"2162","Uniondale , IN",-85.2416379,40.8306028
"2163","Middlebury , VT",-73.16734,44.0153371
"2164","Wesley , IA",-93.9931467,43.0886148
"2165","Green Bottom , WV",-82.2837598,38.552306
"2166","Woodbridge , VA",-77.2497049,38.6581722
"2167","Santa Ynez , CA",-120.079868,34.6144313
"2168","Eagle Lake , TX",-96.3335769,29.5896836
"2169","Natick , MA",-71.3468091,42.2775281
"2170","Chicopee , MA",-72.6078672,42.1487043
"2171","La Crosse , WI",-91.2519017,43.8137751
"2172","Mishawaka , IN",-86.1586156,41.6619927
"2173","Chicago Heights , IL",-87.6355995,41.506146
"2174","Montague , MI",-86.357013,43.4166772
"2175","Mansfield , PA",-77.077468,41.8072961
"2176","Pringle , PA",-75.8971413,41.2781367
"2177","Sandymount , MD",-76.9188657,39.5218177
"2178","Albany , CA",-122.2977557,37.886704
"2179","Rowland , CA",-117.9053395,33.9761238
"2180","Jackson Heights , NY",-73.8830701,40.7556818
"2181","Singleton , TX",-95.958564,30.6521413
"2182","Collinsville , IL",-89.9845476,38.6703266
"2183","Elmhurst , IL",-87.9403418,41.8994744
"2184","Hildreth , IL",-87.8355845,39.8655907
"2185","Gallipolis , OH",-82.2023691,38.809803
"2186","Bedford , PA",-78.5039069,40.0186921
"2187","Fort Walton Beach , FL",-86.6170308,30.4200708
"2188","East Bend , NC",-80.512558,36.2165279
"2189","Bedford , OH",-81.5365094,41.3931096
"2190","Bluffdale , TX",-98.0214261,32.3509718
"2191","Woodstown , NJ",-75.3282454,39.6515027
"2192","Canisteo , NY",-77.6058225,42.2703487
"2193","Bellflower , CA",-118.1170117,33.8816818
"2194","Roswell , GA",-84.3615555,34.0232431
"2195","Vanndale , AR",-90.7740019,35.3134199
"2196","Hawthorne , CA",-118.3525748,33.9164032
"2197","Annapolis , MD",-76.4921829,38.9784453
"2198","Conway , NC",-77.2288563,36.4370974
"2199","Macungie , PA",-75.5551858,40.5159304
"2200","Lowell , OH",-81.5062349,39.5297958
"2201","Stanford , KY",-84.6618876,37.5311901
"2202","Naugatuck , CT",-73.0506972,41.485921
"2203","Sterling , IL",-89.6962194,41.788642
"2204","Slaton , TX",-101.6434915,33.4373113
"2205","Scott , LA",-92.0945672,30.2357569
"2206","Slidell , LA",-89.7811745,30.2751945
"2207","Jacksonville , NC",-77.4302414,34.7540524
"2208","Smithfield , NC",-78.3394455,35.5084935
"2209","Pittsburg , KS",-94.70496,37.410884
"2210","Buena Vista , PA",-79.7992124,40.2772922
"2211","Plantation , FL",-80.2331036,26.1275862
"2212","Venango , PA",-80.1131125,41.7725563
"2213","Deshler , OH",-83.8991072,41.2075509
"2214","Register , GA",-81.8840039,32.3671237
"2215","Castleton , KS",-97.9692213,37.8677903
"2216","Cherry Hill , NJ",-75.0246312,39.926813
"2217","Calvert , TX",-96.6738627,30.9779651
"2218","Lebanon , TN",-86.2911024,36.2081098
"2219","Riverdale , NJ",-74.3034823,40.9939865
"2220","Lansing , MI",-84.5555347,42.732535
"2221","Bixby , OK",-95.8833235,35.9420431
"2222","Lehigh , OK",-96.2163853,34.4692588
"2223","Massillon , OH",-81.5215093,40.7967244
"2224","Duluth , MN",-92.1004852,46.7866719
"2225","Ellsworth Air Force Base , SD",-103.0748767,44.1463938
"2226","Au Sable , MI",-83.3321899,44.4108489
"2227","Carroll County , MD",-77.0564464,39.5423418
"2228","Converse , SC",-81.8343894,34.9918503
"2229","Brawley , CA",-115.530267,32.9786566
"2230","Sturbridge , MA",-72.0787059,42.1084122
"2231","Coronado , CA",-117.1830891,32.6858853
"2232","Tenafly , NJ",-73.9629154,40.9253766
"2233","Lemoore , CA",-119.7829107,36.3007835
"2234","Coburg , OR",-123.0664761,44.1370689
"2235","St. Thomas , PA",-77.7977726,39.9175908
"2236","Pottstown , PA",-75.6496302,40.2453741
"2237","Sudlersville , MD",-75.8588257,39.1870554
"2238","Slab Fork , WV",-81.3314915,37.6870584
"2239","Greensburg , OH",-81.4648375,40.9317234
"2240","Aliquippa , PA",-80.2621852,40.615537
"2241","Port Royal , PA",-77.3855442,40.533412
"2242","Price , UT",-110.8107148,39.5994095
"2243","Paris , IL",-87.6961374,39.611146
"2244","Ozone Park , NY",-73.8507279,40.6794072
"2245","Point Pleasant , NJ",-74.0681931,40.0831714
"2246","Liberty , NC",-79.5716903,35.8534705
"2247","Centre Valley , PA",-75.3936935,40.5294058
